A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,0.0
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,0.0
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,0.0
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,2056848.491519881,103731505.54675925,0.0016352409445037578,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,53.649025750135515
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,2535446.6852646787,95551972.64492762,0.0010292979242713179,1134000000.0,93.8770803301839
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,56205697.530783944,95551972.64492762,0.014715104795848494,1134000000.0,1391.2005043327736
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,0.0
0.0,215373178.56511745,0.0,0.0,309453867.2431364,0.0,0.0,103731505.54675925,0.0,0.0,32304948.475029543,0.0,0.0,95551972.64492762,0.0,1134000000.0,0.0
924778485.047311,240291148.63466626,0.06804308333326062,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,12484.774228168617
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,0.0
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,0.0
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,843553.8269791126,84016058.9050726,0.00022178703843975532,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,53.38163085355622
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,351609450.9590068,84016058.9050726,0.08181100943326351,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,25245.137075954484
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,15239603.57270952,70651299.48955701,0.0020280392100676357,1126000000.0,1376.802677786673
10057754.557221865,240291148.63466626,0.000597180585952854,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,92705699.86739439,70651299.48955701,0.007387165819756088,1126000000.0,5442.857537307522
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,2546368.8888499322,84016058.9050726,0.0005316379616988004,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,128.80121033792204
0.0,240291148.63466626,0.0,0.0,248081445.76166874,0.0,0.0,84016058.9050726,0.0,0.0,72273241.42122133,0.0,0.0,70651299.48955701,0.0,1126000000.0,0.0
0.0,265329366.2663908,0.0,53905570.27940543,187169896.6435016,0.006846793033993128,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,2382.7132401511158
0.0,265329366.2663908,0.0,2068755.6674617168,187169896.6435016,0.0004362754239757463,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,134.93934386105778
0.0,265329366.2663908,0.0,8813282.169697588,187169896.6435016,0.0009207711625497832,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,290.919190464774
0.0,265329366.2663908,0.0,7648338.9901777655,187169896.6435016,0.0012811829840848005,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,413.5450597453689
0.0,265329366.2663908,0.0,5460883.573861467,187169896.6435016,0.00093697305661173,9755560.938541027,85635946.56286244,0.0029140762834013786,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,755.2350689235229
0.0,265329366.2663908,0.0,0.0,187169896.6435016,0.0,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,0.0
0.0,265329366.2663908,0.0,0.0,187169896.6435016,0.0,0.0,85635946.56286244,0.0,1201600.0127764274,37514754.31208895,7.376169931525206e-05,12549185.765978493,132428957.66281432,0.0012934118065468531,1328600000.0,525.1073749392582
0.0,265329366.2663908,0.0,61402714.35602711,187169896.6435016,0.0076833311294666915,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,2735.262756125226
0.0,265329366.2663908,0.0,0.0,187169896.6435016,0.0,0.0,85635946.56286244,0.0,0.0,37514754.31208895,0.0,0.0,132428957.66281432,0.0,1328600000.0,0.0
0.0,225290266.93789953,0.0,59333135.41566482,131081471.76130262,0.0059194188810293815,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,3370.260130656454
0.0,225290266.93789953,0.0,151938.63678137478,131081471.76130262,2.6760200024808008e-05,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,14.173412967728302
0.0,225290266.93789953,0.0,4417929.386736748,131081471.76130262,0.0003966175460704596,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,213.92291730979457
0.0,225290266.93789953,0.0,7355404.890070589,131081471.76130262,0.0009371065952068387,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,514.4451239805179
0.0,225290266.93789953,0.0,7450561.454851538,131081471.76130262,0.0009606798827008154,126769980.39398035,98021467.5403816,0.031343047240089066,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,9274.329962507407
0.0,225290266.93789953,0.0,0.0,131081471.76130262,0.0,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,0.0
0.0,225290266.93789953,0.0,0.0,131081471.76130262,0.0,0.0,98021467.5403816,0.0,3175255.8120024204,47358736.61010105,0.0001388663940401947,2767654.830296362,85142397.97480127,0.0002954478026249816,1139900000.0,399.4194141969027
0.0,225290266.93789953,0.0,65326718.33864176,131081471.76130262,0.006998820080155494,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,4076.4594851206266
0.0,225290266.93789953,0.0,0.0,131081471.76130262,0.0,0.0,98021467.5403816,0.0,0.0,47358736.61010105,0.0,0.0,85142397.97480127,0.0,1139900000.0,0.0
0.0,71223146.50296113,0.0,171830977.3026777,129745367.50214851,0.1394895112682167,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,4748193.377016882,129745367.50214851,0.006800218391169451,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,20024561.330948953,129745367.50214851,0.015362758346646967,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,34233998.640623756,129745367.50214851,0.03462564280965159,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,26191393.233803686,129745367.50214851,0.02605409240408245,338836.43259337597,111346507.46125704,0.0007385467655931927,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,2623712.0121444073,129745367.50214851,0.0031371090816950543,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,29605807.34836056,118184063.48171514,0.033221578955355144,1174000000.0,0.0
0.0,71223146.50296113,0.0,4283864.458663315,129745367.50214851,0.0031544017067845717,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,168726828.3397628,118184063.48171514,0.12180738753615894,1174000000.0,0.0
0.0,71223146.50296113,0.0,160097015.53885022,129745367.50214851,0.13662760579582142,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
0.0,71223146.50296113,0.0,2114458.8281377065,129745367.50214851,0.0030354214703975464,0.0,111346507.46125704,0.0,0.0,49283477.94245806,0.0,0.0,118184063.48171514,0.0,1174000000.0,0.0
191200789.2100398,129503908.60174897,0.01758030660851466,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,1782.314763829282
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,11059128.865465568,203757378.97001734,0.0011572034158650929,771800000.0,415.0395077037687
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,129503908.60174897,0.0,0.0,254666886.17938054,0.0,0.0,86914327.30172125,0.0,0.0,80081066.02603203,0.0,0.0,203757378.97001734,0.0,771800000.0,0.0
0.0,204779399.81001934,0.0,9972020.70742988,243771941.62594426,0.009131342305453607,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,0.0,116225683.43782309,0.0,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,0.0,116225683.43782309,0.0,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,13580875.122822152,116225683.43782309,0.009383999345575737,825700000.0,0.0
0.0,204779399.81001934,0.0,181074.05669164276,243771941.62594426,0.00021332854230791666,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,5499693.3243325,116225683.43782309,0.006161155284675351,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,19781960.48001522,61001668.01785916,0.04216254991827707,287346.06554359966,44382063.52126071,0.00017911116098467294,25452223.22000362,116225683.43782309,0.027894905711181864,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,48196450.60334127,116225683.43782309,0.05328028625069477,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,0.0,61001668.01785916,0.0,24821923.821259037,44382063.52126071,0.008549530896861883,223127773.00183648,116225683.43782309,0.1442825167647366,825700000.0,0.0
0.0,204779399.81001934,0.0,9876548.063933896,243771941.62594426,0.00895817252789773,0.0,61001668.01785916,0.0,0.0,44382063.52126071,0.0,0.0,116225683.43782309,0.0,825700000.0,0.0
0.0,204779399.81001934,0.0,0.0,243771941.62594426,0.0,0.0,61001668.01785916,0.0,1707039.2349766437,44382063.52126071,0.001284284262761364,3775089.000990618,116225683.43782309,0.00511926728154882,825700000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,753894.1428972839,180817524.1888553,7.875452513382108e-05,877900000.0,28.333378420990847
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
0.0,159994517.04263675,0.0,0.0,226329755.8375008,0.0,0.0,78076271.50241311,0.0,0.0,57798947.05566801,0.0,0.0,180817524.1888553,0.0,877900000.0,0.0
67812084.96072744,117818559.7239252,0.014964255120046977,4462162.78669115,240508848.75751102,0.0014538265991768725,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,0.0,48463701.69719181,0.0,351800000.0,495.7702064068238
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,2222180.8990337024,48463701.69719181,0.0011049756361612385,351800000.0,99.99847497420623
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,27309147.93744931,48463701.69719181,0.006747807590003122,351800000.0,625.862078201051
0.0,117818559.7239252,0.0,181074.05669164276,240508848.75751102,7.679827523085e-05,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,11183702.611728592,48463701.69719181,0.004486692471756676,351800000.0,424.0072749459326
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,44833608.19719227,48463701.69719181,0.01773137619897784,351800000.0,1700.2845520064268
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,78771023.20550941,48463701.69719181,0.030927468537009166,351800000.0,3018.4286923340005
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,349727609.3615904,48463701.69719181,0.08297307882257676,351800000.0,8729.825290773693
0.0,117818559.7239252,0.0,9876548.063933896,240508848.75751102,0.0032249421100431818,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,0.0,48463701.69719181,0.0,351800000.0,254.39506534308148
0.0,117818559.7239252,0.0,0.0,240508848.75751102,0.0,0.0,72620605.72235334,0.0,0.0,50481409.54911074,0.0,17195085.697416846,48463701.69719181,0.00838688807239069,351800000.0,786.3875068055816
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,10829820.237365447,129152484.42807354,0.02412722557330123,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,2152163.1681140442,32532068.434506934,0.0010015685344097187,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,133184765.95309454,0.0,0.0,153043288.8271728,0.0,0.0,129152484.42807354,0.0,0.0,32532068.434506934,0.0,0.0,112912350.16584781,0.0,1238200000.0,0.0
0.0,291751833.2802177,0.0,1389525.6903142019,168467045.59671876,0.0001998272717466916,35125091.07552104,46650169.32145682,0.008958914823950717,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,1259.3388731994676
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,286394.8723101463,46650169.32145682,0.00011701810910651158,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,14.947580688159778
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,33648184.80976915,46650169.32145682,0.006781006393192408,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,903.9508721050634
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,99072438.99219808,46650169.32145682,0.02968023335130007,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,4439.397050676726
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,1842860864.036926,46650169.32145682,0.4422173886886583,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,74456.79269898203
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,10767206.199769812,46650169.32145682,0.003581844284037383,0.0,40049681.61039662,0.0,56151091.33363904,120006261.460305,0.009424621528924848,1194000000.0,3938.276513241696
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,17570535.05613694,46650169.32145682,0.003596869570099099,27145653.77352432,40049681.61039662,0.0014372482102002959,264989584.49447381,120006261.460305,0.026474840854965445,1194000000.0,12360.478239246631
0.0,291751833.2802177,0.0,571338.4337072263,168467045.59671876,8.16282195619788e-05,142713700.1172731,46650169.32145682,0.03542825704675486,0.0,40049681.61039662,0.0,0.0,120006261.460305,0.0,1194000000.0,5380.677259610692
0.0,291751833.2802177,0.0,0.0,168467045.59671876,0.0,8731555.639330108,46650169.32145682,0.003512170558657756,2281901.360763283,40049681.61039662,0.0002557296440169715,1968185.4502467297,120006261.460305,0.0004045823405239823,1194000000.0,805.2816912443033
0.0,78453877.84187987,0.0,0.0,239458735.98520547,0.0,0.0,112417091.635077,0.0,0.0,51377244.918871015,0.0,0.0,178662757.07789475,0.0,1012800000.0,0.0
0.0,78453877.84187987,0.0,0.0,239458735.98520547,0.0,0.0,112417091.635077,0.0,0.0,51377244.918871015,0.0,0.0,178662757.07789475,0.0,1012800000.0,0.0
0.0,78453877.84187987,0.0,0.0,239458735.98520547,0.0,0.0,112417091.635077,0.0,0.0,51377244.918871015,0.0,0.0,178662757.07789475,0.0,1012800000.0,0.0
