A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,2989678.0366493845,28798397.130608946,0.0050398075523291124,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,5347192.458605589,28798397.130608946,0.01356146497441818,6648857.679486453,16563094.679399516,0.004341977512655377,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,805994441.2788291,47842699.56310011,0.6935470559239829,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,5314419.669485551,28798397.130608946,0.01343751253874556,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,19025853.38252078,47842699.56310011,0.021072931404854802,5084915.957192643,28798397.130608946,0.008244579594895052,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,7296468.132122237,47842699.56310011,0.006891746046179252,8964646.521166833,28798397.130608946,0.022650068833909583,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,23811100.042562634,47842699.56310011,0.020694762633903668,12926247.809847988,28798397.130608946,0.015747517772519447,2253692.4940469875,16563094.679399516,0.0008628581383827052,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,40071351.396765515,47842699.56310011,0.04425295565647855,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,5545368.614776331,28798397.130608946,0.008969992332383086,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
298695364.3683993,95213987.28559849,0.18350554579262912,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
14917752.299914056,95213987.28559849,0.01192844276714911,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,7585866.45784908,47842699.56310011,0.006776466376865634,22299.57112363549,28798397.130608946,4.666113416729758e-05,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,55023628.521471485,28798397.130608946,0.13206820554518947,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,0.0,47842699.56310011,0.0,741749711.0472032,28798397.130608946,0.9022439964003687,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
0.0,95213987.28559849,0.0,1178853.3203471233,47842699.56310011,0.0015497326209033377,8524511.433496814,28798397.130608946,0.020985400747776932,0.0,16563094.679399516,0.0,0.0,119047428.63319229,0.0,929600000.0,0.0
3547076.722418594,95213987.28559849,0.0029245162153238697,0.0,47842699.56310011,0.0,0.0,28798397.130608946,0.0,1785949.7285868563,16563094.679399516,0.0008230061227994278,0.0,119047428.63319229,0.0,929600000.0,0.0
