,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR_Total_Costs,Expected_Evacuation_Costs
10,4,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,4,1,4,4,1,3,10,6,4,0,8,9,2,6,4,0.0,141847108.73659444,0.0,74157784.95844936,153700147.46963966,0.006624732460974364,1543913831.5018754,133352354.0996457,0.26384493440505136,0.0,39848512.1960751,0.0,0.0,114321699.71192941,0.0,1646200000.0,86438.96464089084
11,3,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,4,9,5,9,7,5,0,8,6,5,9,1,0,0,2,10851424.573525628,228913367.29844987,0.00064186198811562,0.0,290899077.0868971,0.0,1536579914.5329642,78367018.73996717,0.26168304915287693,0.0,42649358.333143584,0.0,0.0,27578229.96765524,0.0,810100000.0,70795.56006160045
12,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,6,3,0,4,8,4,0,0,9,4,4,8,6,6,2645546.286335817,148992572.8637129,0.0012503235445816552,363857249.1061721,146327762.10266766,0.2439793985609408,1552245791.6651473,26403379.542306438,2.2211585263650986,0.0,46268376.58827089,0.0,0.0,165620932.46128422,0.0,538900000.0,0.0
13,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,3,4,5,0,6,1,10,2,5,6,5,8,7,7,4,0.0,163497939.05673763,0.0,328928395.70876044,112832601.01821715,0.03207763656909196,1556857730.0862684,118335172.67537811,0.33489857708013737,0.0,49439644.328416,0.0,0.0,153530015.84790388,0.0,756700000.0,68608.05729671508
14,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,7,4,3,9,5,2,9,7,3,0,9,9,8,8,9,0.0,189876788.55561602,0.0,0.0,238916582.255703,0.0,1542631600.6584165,128338778.95773482,0.7899583006491403,0.0,42694877.954259455,0.0,0.0,202798800.73281765,0.0,824000000.0,34314.29538460482
15,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,9,4,4,1,10,9,9,2,3,1,4,5,5,0,9,0.0,224064025.90668523,0.0,308628186.3764347,271403826.12795144,0.19480575689560412,1546069012.415585,105622697.53568125,2.2060380570570475,0.0,29440944.05553699,0.0,0.0,99507174.19214153,0.0,916200000.0,0.0
16,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,6,0,5,5,7,2,2,1,2,4,3,3,5,897110202.089859,95486976.46933737,0.43818883465245484,300030632.275525,129688488.72986558,0.18628566729480975,1535372626.8743517,92262765.08401714,2.179240068590834,0.0,24626847.251278743,0.0,0.0,108790721.17065486,0.0,864000000.0,0.0
17,4,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,6,2,0,4,0,2,9,9,9,7,5,0,4,6,1,0.0,106293784.88118687,0.0,44576003.35824279,102336429.85235605,0.004194844430956513,1531182075.1329799,169907798.0212223,0.26024379985769797,0.0,28265438.623856276,0.0,0.0,114479718.26030803,0.0,977600000.0,84882.80165542559
18,3,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,10,1,5,5,5,3,7,4,8,5,9,2,10,0,10,0.0,218965198.80224758,0.0,19902099.48534237,196636645.2808164,0.0016735170054167805,1543074852.677555,121583361.04624617,0.2635246772177501,0.0,44268047.66288383,0.0,0.0,139585453.35466468,0.0,1043500000.0,71595.96222542271
19,4,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,6,10,9,10,2,6,10,7,8,0,0,1,6,1,5,0.0,323031176.3949069,0.0,0.0,258286387.3644763,0.0,1547193033.9492893,158111654.60437208,0.264575929213937,0.0,6320800.309666242,0.0,0.0,117305091.0609757,0.0,1483100000.0,82623.8100135413
20,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,8,1,7,4,4,7,0,5,1,10,1,0,3,8,7,0.0,211275927.77561742,0.0,92513247.08930197,210318246.2323718,0.007690689847358598,1608059877.775743,52811167.63503672,0.28136576675289804,0.0,29229280.98454815,0.0,0.0,147909957.65228117,0.0,1405700000.0,75345.52080023068
21,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,2,9,9,1,2,8,9,10,3,7,0,2,6,4,5,0.0,251837035.3827126,0.0,401811189.1614523,172423999.67693782,0.09900562099077681,1538427586.876438,146254238.55516928,0.7872919645169711,0.0,23537919.412238494,0.0,0.0,132428957.66281432,0.0,1134000000.0,43207.46892186534
22,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,3,4,9,10,1,5,3,10,5,7,8,4,3,1,5,0.0,203087197.39429393,0.0,0.0,239018954.1556133,0.0,1537011776.792758,117674913.1430442,0.7853490298249958,0.0,50690779.05754431,0.0,0.0,99996697.59630913,0.0,1330300000.0,34285.79749193329
23,4,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,3,0,6,9,4,7,5,0,7,4,3,4,6,6,6,0.0,109448217.91765803,0.0,0.0,275665349.35343647,0.0,1542631600.6584165,69280335.38441503,0.26331943354971343,0.0,31630618.60460236,0.0,0.0,149816641.61135763,0.0,908600000.0,82568.77326920534
24,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,3,5,7,3,6,4,4,5,3,0,3,5,9,1,6,0.0,191140712.25215495,0.0,120857932.83073439,193091855.26557928,0.028875548508359335,1543499870.4046347,92086848.62874652,0.7917866798881175,0.0,20696082.48629594,0.0,0.0,143348437.60916993,0.0,1646200000.0,36784.88685346811
25,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,7,2,1,8,7,8,5,6,1,5,2,1,2,4,3,0.0,159512409.85228848,0.0,4737869.043525301,311743750.19016504,0.00042206592419292966,1656893879.1899667,95317412.99166161,0.294388491936005,0.0,27738992.754302613,0.0,0.0,100406167.890069,0.0,897500000.0,84196.63255560354
26,2,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,6,1,7,2,10,3,4,2,3,6,9,5,0,3,4,0.0,186921762.1676117,0.0,173074099.52383834,220863439.3465531,0.016736800933252124,1538921147.8608792,81362914.63480873,0.3282191380194028,0.0,53105636.74813695,0.0,0.0,67268466.33257627,0.0,1043500000.0,62882.2925923779
27,3,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,6,5,3,3,8,9,7,7,10,0,9,0,8,8,7,0.0,187947431.44764256,0.0,84674416.33661953,267972458.74147975,0.00677262705096616,1538921147.8608792,148289452.57227877,0.2625753104155222,0.0,18144080.211109996,0.0,0.0,187527874.33888078,0.0,607900000.0,74290.28858459281
28,4,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,10,0,0,7,3,8,8,10,2,7,3,2,1,0,0,0.0,95107331.23784721,0.0,4596162.166730288,247578858.2118147,0.00039828510213303224,1541903408.1009543,135722428.2144827,0.26311964462191506,0.0,35216646.05860828,0.0,0.0,25037214.086173728,0.0,1382500000.0,82777.54842145405
29,4,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,7,2,2,7,5,9,4,4,9,3,4,10,0,3,1,0.0,165682965.44156656,0.0,10159129.853023132,283161434.49359226,0.0008869037757221513,1585581903.1931624,109737508.57779208,0.2750399855921621,0.0,44966316.786993906,0.0,0.0,58044072.09764524,0.0,1063100000.0,83574.7492038038
30,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,9,0,3,8,1,0,2,0,5,5,5,8,1,2,9,0.0,142489096.8745909,0.0,1349744.5008651093,131317077.63893835,0.0010023662196591966,1567056488.6679416,52967973.44432734,2.2499913403662104,0.0,46704262.793562666,0.0,0.0,112304845.74412408,0.0,917900000.0,0.0
31,4,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,8,8,1,2,6,7,0,8,6,5,8,3,8,9,9,0.0,232098499.0699267,0.0,146976853.1541706,209379725.79999262,0.011377897809681497,1536978826.9001746,78367018.73996717,0.2619884806606967,0.0,43208331.20688119,0.0,0.0,211990226.5341814,0.0,995500000.0,89815.90746222912
32,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,9,3,8,1,6,7,1,4,1,0,5,4,3,5,6,0.0,256678783.9081958,0.0,273216527.7903646,199302948.34470654,0.17344414062173918,1539458732.4079323,71617663.74483383,2.1894673458734752,0.0,22537573.22754236,0.0,0.0,123611770.3216231,0.0,1682800000.0,0.0
33,4,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,9,10,4,6,8,3,6,8,0,2,7,3,10,0,0,0.0,304551961.24843085,0.0,9977869.452163715,242055187.44034055,0.0008564852001608617,1542950339.5973423,77011768.24793184,0.26341763910238347,0.0,34023376.16916589,0.0,0.0,58176627.77592012,0.0,1422500000.0,83047.49680019186
34,3,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,3,6,6,5,0,5,9,0,1,5,5,7,10,29368748.498523373,76431543.68310125,0.0016999685622076498,13230528.261627741,235755473.90597233,0.0011229713797342741,1562593229.276466,76836330.72054233,0.2687766252095713,0.0,17767801.395336673,0.0,0.0,176022301.79978925,0.0,1307200000.0,71791.28726846528
35,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,10,4,3,3,0,10,0,0,0,4,9,4,2431160565.4052463,32694901.094161935,0.5129243188904972,0.0,250770798.34849584,0.0,1531366530.2131824,73102294.87068942,0.780769549188967,0.0,0.0,0.0,0.0,145790898.03774592,0.0,559900000.0,45560.400075301564
36,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,4,9,4,7,8,1,7,1,8,3,6,3,3,0,0,0.0,219434103.76047954,0.0,4596162.166730288,239452797.40772164,0.0033190425177752688,1541903408.1009543,108686943.3772775,2.1926637051826257,0.0,33813053.540174134,0.0,0.0,30351526.042379983,0.0,946900000.0,0.0
37,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,5,4,7,0,2,5,8,3,2,3,0,0,6,0,8,0.0,202772641.24325877,0.0,543424457.8648429,106358076.75473303,0.047171517507595614,1550887334.3235116,101025867.78660768,0.2661146359620498,0.0,8453407.696608048,0.0,0.0,99562157.03396389,0.0,673800000.0,113088.01243920263
38,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,10,6,6,5,7,9,9,4,1,1,5,1,0,9,10,0.0,284013002.7229427,0.0,24179553.503061153,280820226.0815041,0.01697264906267666,1549095608.5113776,107753677.83864129,2.210071296837369,0.0,25500406.6032173,0.0,0.0,131832935.02354917,0.0,1561600000.0,0.0
39,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,9,8,4,3,6,0,6,2,3,3,6,8,0,9,0.0,306628117.2102196,0.0,96731282.60024825,191641198.67984647,0.008163836680025606,1607942093.449964,58517988.01954745,0.2813211205500338,0.0,33201096.218706846,0.0,0.0,117957714.22171766,0.0,583100000.0,75566.7305429549
40,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,6,1,8,7,7,8,9,8,4,6,1,1,5,8,0.0,136851315.59679127,0.0,1332930.6039042587,298564082.6233564,0.00035238686615285956,1545129809.610957,156426721.5680884,0.7920211393965876,0.0,32937161.261814862,0.0,0.0,122255647.97224446,0.0,910300000.0,34352.913237918394
41,4,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,7,1,6,8,4,1,7,4,4,3,9,5,5,9,1,0.0,188945475.6704826,0.0,1339656.1626885987,208329304.55538893,0.00011859095177421332,1550205192.5067964,105835907.81731866,0.26540077419110275,0.0,45087357.89096914,0.0,0.0,139582598.30839938,0.0,704500000.0,82723.4473405819
42,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,3,4,9,8,7,9,6,0,0,1,4,8,2,8,6,2645546.286335817,203087197.39429393,0.0012503235445816552,4714251.230726133,326169275.3316251,0.0034841871154134467,1606460660.3489442,31398797.71871161,2.3392795928800965,0.0,35403116.165144265,0.0,0.0,135767133.9269859,0.0,1057000000.0,0.0
43,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,5,0,6,6,6,1,7,5,9,0,6,9,7,10,0,0.0,125797238.44921103,0.0,13380670.68836704,204079832.51039457,0.003444503491279786,1556470364.0017526,131431950.35764271,0.8013263753665122,0.0,34783173.96179851,0.0,0.0,117796359.25139299,0.0,698400000.0,34649.030337238466
44,4,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,7,9,9,7,5,0,2,6,6,6,5,7,5,1,3,0.0,321975708.18097794,0.0,7291582.354403985,148478841.59446153,0.0006385744164191218,1585625034.0568025,96831107.04896954,0.2750525907045424,0.0,46766364.42826242,0.0,0.0,103424912.41094339,0.0,1309100000.0,83439.29655116754
45,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,8,1,10,2,7,10,9,2,7,1,0,4,4,2,4,0.0,247766836.40331405,0.0,146976853.1541706,255898025.6052764,0.034133693429044494,1536575090.3492928,120128304.44214064,0.7856007561911593,0.0,16347288.792964684,0.0,0.0,105754663.77915473,0.0,1033800000.0,37323.84840438183
46,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,3,10,7,9,10,7,0,10,7,9,1,10,3,0.0,76431543.68310125,0.0,0.0,361439537.8144964,0.0,1534268480.4163942,92102587.19999316,2.1753273199209557,0.0,72463326.95966698,0.0,0.0,129125169.00378717,0.0,1792200000.0,0.0
47,4,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,2,0,7,9,7,4,0,4,10,3,8,3,2,0,2,0.0,110130504.5881955,0.0,0.0,280539504.06370616,0.0,1554165434.4405217,76978742.45300277,0.26648398841362414,0.0,38504158.78210369,0.0,0.0,57073405.013273194,0.0,1474700000.0,82708.76520471775
48,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,8,1,1,5,9,1,9,4,2,8,1,6,10,0.0,202408062.1545881,0.0,496953113.0278935,141336773.52795565,0.12739851647440356,1544502249.237177,124901895.69704014,0.7926456816147569,0.0,37788978.5865777,0.0,0.0,140289918.0213147,0.0,321100000.0,45765.11660552165
49,2,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,10,5,1,9,4,10,0,8,3,5,8,5,5,2,2,0.0,224753995.2187883,0.0,0.0,316231702.84994876,0.0,1533343604.2800615,68945584.72862397,0.3259872568820936,0.0,47256251.65971326,0.0,0.0,104190896.12482566,0.0,1014200000.0,56888.46109308164
50,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,7,1,2,6,5,1,3,0,4,3,6,0,0,20371447.222238433,117657018.40774402,0.0034660229091664683,407262357.875428,155576223.39273092,0.10098105104404623,1544964989.265384,82414037.93418427,0.7930969545970092,0.0,19364628.02360858,0.0,0.0,40273672.383724004,0.0,661800000.0,43422.840913122185
51,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,9,1,8,1,6,0,5,7,10,8,2,3,9,1,1,0.0,236272200.16390398,0.0,315806633.47729576,106547043.08732629,0.2016089865287928,1547612240.317858,135452808.24967784,2.2097837956419135,0.0,37531345.65749963,0.0,0.0,122027466.9135035,0.0,575500000.0,0.0
52,4,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,6,8,4,8,9,0,5,4,3,6,2,7,8,5,2,0.0,230645523.52908796,0.0,0.0,199022361.33463264,0.0,1542631600.6584165,92774336.23927921,0.26331943354971343,0.0,40216072.72795172,0.0,0.0,139135332.44827017,0.0,1041800000.0,82568.77326920534
53,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,6,6,7,9,2,4,0,1,9,3,4,6,10,9,0.0,134996357.6629468,0.0,4596162.166730288,260470459.13908026,0.0011948553063990967,1541903408.1009543,49622725.1402255,0.7893589338657452,0.0,44092295.434644,0.0,0.0,202370058.20266807,0.0,1164700000.0,34401.05908424065
54,3,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,7,6,3,6,3,10,6,5,10,0,0,10,8,2,5,0.0,210412756.01456407,0.0,9926080.766203882,259241929.54440612,0.000847794178571922,1541557193.6999555,130615579.50977743,0.2630349077998338,0.0,20384338.443195168,0.0,0.0,135869980.572264,0.0,862300000.0,71167.36109555874
55,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,9,0,7,8,6,0,5,2,8,7,4,1,5,10,4,0.0,177463406.45857722,0.0,1343018.9420807695,167690390.9444763,0.00035746584990753043,1556872946.2112195,102193125.61669745,0.8016677732995178,0.0,35674824.158580944,0.0,0.0,160746059.8151046,0.0,1134000000.0,34412.46457450636
56,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,2,10,1,1,4,1,8,7,10,6,8,10,4,4,5,0.0,187904775.2020421,0.0,230581562.6505337,138668558.60311794,0.14846058864422126,1532471972.985982,155250726.16549444,2.1719844684208534,0.0,64921310.97769545,0.0,0.0,119543062.21545857,0.0,1463500000.0,0.0
57,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,2,9,5,5,8,7,3,2,5,7,2,3,5,2,7,0.0,206552851.61323768,0.0,19956900.599182963,269029859.47076374,0.005047575870930285,1544821565.5635018,82783545.95987594,0.7920512994701996,0.0,34976245.31165375,0.0,0.0,125211917.8009121,0.0,1293500000.0,34723.020415329105
58,2,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,2,2,5,5,1,2,2,4,1,0,3,9,1,4,10,20371447.222238433,138836457.4382795,0.0014441762121526953,23536216.411784,157033933.49482566,0.0027078887849733093,1538840751.4829326,75239787.13836722,0.3279107530613562,0.0,28521765.747436915,0.0,0.0,128374118.15513125,0.0,1374500000.0,57934.30635266846
59,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,7,9,6,10,1,2,7,5,7,7,5,7,0,6,9,0.0,279953779.20684636,0.0,0.0,215008200.41735268,0.0,1585759158.7326818,121872393.88035336,0.8252753670192063,0.0,49609514.85941385,0.0,0.0,105251142.62461421,0.0,1147700000.0,34533.49883954296
60,4,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,9,1,3,6,2,4,1,10,0,4,8,5,2,7,0.0,166624069.06170735,0.0,62110969.21691816,178829942.70358348,0.004946143138524802,1533996644.395135,101926291.47594255,0.2610926193996129,0.0,28121384.099001415,0.0,0.0,125211917.8009121,0.0,1197100000.0,85510.53489883828
61,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,3,6,10,10,0,1,3,5,3,1,3,9,3,816459943.2874508,125475141.84558643,0.14009014331769898,4469775.560607404,358177219.6284091,0.0011312258455231001,1561686004.8359582,45324187.55237766,0.8066865188233192,0.0,29338710.7719367,0.0,0.0,134522837.55521396,0.0,625800000.0,38045.60751191978
62,4,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,2,6,5,4,0,9,6,1,2,8,10,4,7,1,2645546.286335817,138379858.76624286,0.0001500388253497986,19902099.48534237,122529913.13437451,0.0016735170054167805,1543074852.677555,116696845.50737588,0.2635246772177501,0.0,53085317.71161516,0.0,0.0,120160624.37107357,0.0,825700000.0,83556.18159348544
63,2,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,7,4,4,6,7,8,4,0,3,6,9,3,5,6,0,0.0,197917825.35986206,0.0,16493343.278170858,281533015.9240719,0.0017761613402979394,1579719360.4912739,54082305.45306664,0.34180154703502474,0.0,48776347.94073166,0.0,0.0,84317877.34823732,0.0,1101400000.0,57820.84148121217
64,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,5,10,8,1,0,1,5,0,5,5,3,1,1,1,1,0.0,292778571.1944082,0.0,701718623.6559038,77797112.44472042,0.062373729560084294,1529366508.3480425,62865075.42438113,0.2597170374273681,0.0,29338710.7719367,0.0,0.0,77707505.98041888,0.0,1474700000.0,105803.57913912405
65,3,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,4,7,1,7,6,3,3,10,6,5,1,1,2,3,7,0.0,173103375.1786149,0.0,4655206.698728211,230921561.26747727,0.0004081937779913229,1554068773.9704494,121699674.04355672,0.266455739127958,0.0,26278482.989033304,0.0,0.0,112317596.24522522,0.0,1256900000.0,71080.82958981446
66,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7,1,4,6,7,9,7,1,9,5,8,4,3,7,131225152.10585265,145940066.0722279,0.007442269212980061,88408558.22406565,231497453.5729021,0.007187596637632037,1649303999.8258076,121664543.48808528,0.29256525845333226,0.0,58905746.27364333,0.0,0.0,124006661.83776991,0.0,546500000.0,76753.22404671731
67,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,9,4,5,4,5,6,10,10,5,7,6,1,4,10,3,0.0,233543289.4446556,0.0,73573284.06075259,210680621.06757158,0.05033918208389218,1592651133.157372,162478396.74045408,2.309760967066044,0.0,39968553.87035376,0.0,0.0,148504162.0596822,0.0,684100000.0,0.0
68,4,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,8,8,2,3,2,8,2,3,8,10,0,10,0,10,5,0.0,239905250.13684708,0.0,72213367.97243506,191348265.02434325,0.0060476737487457945,1533629803.9003496,92153676.72859728,0.26098315328516264,0.0,48908938.72171186,0.0,0.0,109499731.57958442,0.0,515700000.0,86131.36821365805
69,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,10,10,8,5,8,1,5,10,4,5,0,8,6,4,0,0.0,377599768.3799015,0.0,9744820.365344472,214749881.67312044,0.0008173756030106323,1532036973.4527829,124808252.90928613,0.26047326776949287,0.0,30124599.05843404,0.0,0.0,81105853.85915002,0.0,1221700000.0,71062.2350480846
70,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,6,6,0,5,9,9,5,7,4,4,7,7,6,0,0.0,284013002.7229427,0.0,344957788.22122884,165864941.73220712,0.027380167209489416,1565690382.7199135,134352436.64060292,0.27052192894948557,0.0,39444898.75810866,0.0,0.0,95146224.41557565,0.0,456000000.0,100446.11436341522
71,4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,4,7,5,1,8,4,7,3,1,8,9,10,0,2,9,0.0,203895381.32244533,0.0,264421445.93823224,194499463.57840753,0.019818073718263718,1536978826.9001746,93241572.7977978,0.2619884806606967,0.0,75936746.13804337,0.0,0.0,84384152.9491242,0.0,1297900000.0,95878.51949757144
